ParticipantID,Trial,SaccadeNo,StartTime,EndTime,Duration,StartX,StartY,EndX,EndY,PeakVelocity,MeanVelocity,Blink,Direction.x,Amplitude,EyeUsed,Task,ActorGender,Direction.y,Ostensiveness
mateusz,3,8,3860,3868,10,808.60,437.50,801.1,422.3,46.13,39.9,false,.,0.42,RIGHT,Social Engagement,Female,Third person,Ostensive
mateusz,3,9,4152,4190,40,811.40,425.70,668.3,648.7,275.21,159.16,false,DOWN,6.38,RIGHT,Social Engagement,Female,Third person,Ostensive
mateusz,3,10,6184,6222,40,650.80,632.40,805.5,450.1,188.78,141.39,false,UP,5.62,RIGHT,Social Engagement,Female,Third person,Ostensive
mateusz,4,1,460,480,22,926.70,493.20,844.5,458.7,132.28,86.68,false,LEFT,1.94,RIGHT,Social Engagement,Female,Third person,Non-ostensive
mateusz,4,2,626,634,10,831.40,449.30,815.6,434.3,53.41,46.53,false,UP,0.51,RIGHT,Social Engagement,Female,Third person,Non-ostensive
mateusz,4,3,1324,1334,12,798.80,425.30,801,405.3,45.83,39.67,false,UP,0.52,RIGHT,Social Engagement,Female,Third person,Non-ostensive
mateusz,4,4,1766,1800,36,805.20,421.10,743.2,579.5,199.81,116.24,false,DOWN,4.24,RIGHT,Social Engagement,Female,Third person,Non-ostensive
mateusz,4,5,1916,1926,12,740.20,583.50,726.7,605.5,56.94,47.27,false,DOWN,0.62,RIGHT,Social Engagement,Female,Third person,Non-ostensive
mateusz,4,6,2550,2554,6,737.50,608.40,726.7,610.8,39.98,37.78,false,.,0.23,RIGHT,Social Engagement,Female,Third person,Non-ostensive
mateusz,4,7,3094,3124,32,693.50,611.80,666.6,652.4,113.46,62.68,false,DOWN,1.15,RIGHT,Social Engagement,Female,Third person,Non-ostensive
mateusz,4,8,3280,3296,18,642.70,682.50,671,642.6,79.32,60.23,false,UP,1.14,RIGHT,Social Engagement,Female,Third person,Non-ostensive
mateusz,4,9,4302,4338,38,646.30,635.90,804.8,466.5,231.48,141.14,false,UP,5.40,RIGHT,Social Engagement,Female,Third person,Non-ostensive
mateusz,4,10,4564,4574,12,800.80,444.10,801.3,416.3,64.04,52.57,false,UP,0.72,RIGHT,Social Engagement,Female,Third person,Non-ostensive
mateusz,4,11,5190,5230,42,799.40,413.90,672.1,633.1,228.78,147.46,false,DOWN,6.16,RIGHT,Social Engagement,Female,Third person,Non-ostensive
mateusz,4,12,5398,5404,8,653.90,648.30,637.5,648.3,40.78,37.78,false,.,0.34,RIGHT,Social Engagement,Female,Third person,Non-ostensive
mateusz,4,13,5964,5988,26,645.70,628.40,749.9,573.5,149.34,99.75,false,RIGHT,2.56,RIGHT,Social Engagement,Female,Third person,Non-ostensive
mateusz,4,14,6166,6182,18,767.10,561.40,817.1,536.2,92.39,62.64,false,RIGHT,1.22,RIGHT,Social Engagement,Female,Third person,Non-ostensive
mateusz,4,15,6318,6346,30,812.00,537.60,799.4,424.6,150.33,97.88,false,UP,2.91,RIGHT,Social Engagement,Female,Third person,Non-ostensive
mateusz,5,1,2,204,204,.,.,711.3,556,380.5,230.55,true,DOWN,.,RIGHT,Social Engagement,Female,First person,Non-ostensive
mateusz,5,2,304,318,16,709.10,516.80,677.7,481.1,88.3,65.96,false,UP,1.12,RIGHT,Social Engagement,Female,First person,Non-ostensive
mateusz,5,3,484,508,26,675.50,471.90,827.4,467.5,214.67,119.95,false,RIGHT,3.19,RIGHT,Social Engagement,Female,First person,Non-ostensive
mateusz,5,4,660,674,16,822.70,466.90,823.3,429.1,73.67,58.65,false,UP,0.97,RIGHT,Social Engagement,Female,First person,Non-ostensive
mateusz,5,5,1072,1078,8,828.20,436.00,830.1,422.9,46.5,41.49,false,.,0.34,RIGHT,Social Engagement,Female,First person,Non-ostensive
mateusz,5,6,1734,1770,38,815.80,435.40,841.2,665,278.51,152.9,false,DOWN,5.82,RIGHT,Social Engagement,Female,First person,Non-ostensive
mateusz,5,7,1902,1912,12,831.00,673.10,821.1,651.3,53.58,45.39,false,UP,0.58,RIGHT,Social Engagement,Female,First person,Non-ostensive
mateusz,5,8,2218,2224,8,817.80,626.30,797.6,626.7,50.21,44.74,false,.,0.42,RIGHT,Social Engagement,Female,First person,Non-ostensive
mateusz,5,9,2698,2706,10,806.40,629.70,829.2,631.8,52.54,44.63,false,.,0.47,RIGHT,Social Engagement,Female,First person,Non-ostensive
mateusz,5,10,3310,3362,54,814.00,632.50,830.4,345.9,221.09,135.51,false,UP,7.32,RIGHT,Social Engagement,Female,First person,Non-ostensive
mateusz,5,11,3488,3506,20,810.80,357.10,805.9,416.5,102.6,77.04,false,DOWN,1.55,RIGHT,Social Engagement,Female,First person,Non-ostensive
mateusz,5,12,3896,3904,10,811.90,421.00,812.3,404.3,44.46,39.1,false,.,0.43,RIGHT,Social Engagement,Female,First person,Non-ostensive
mateusz,5,13,4298,4306,10,805.50,406.80,810.6,418.8,36.9,34.24,false,.,0.33,RIGHT,Social Engagement,Female,First person,Non-ostensive
mateusz,5,14,4946,4974,30,804.90,437.40,835.1,529.6,141.16,92.35,false,DOWN,2.44,RIGHT,Social Engagement,Female,First person,Non-ostensive
mateusz,5,15,5156,5178,24,847.40,557.70,854.2,639.1,130.07,84.16,false,DOWN,2.04,RIGHT,Social Engagement,Female,First person,Non-ostensive
mateusz,6,1,122,142,22,813.10,583.80,763.3,509.5,150.14,96.87,false,UP,2.15,RIGHT,Social Engagement,Male,First person,Non-ostensive
mateusz,6,2,462,484,24,742.70,512.70,812.1,457.8,129.36,85.53,false,RIGHT,2.03,RIGHT,Social Engagement,Male,First person,Non-ostensive
mateusz,6,3,704,720,18,812.60,439.70,802.3,396.1,86.76,60.11,false,UP,1.15,RIGHT,Social Engagement,Male,First person,Non-ostensive
mateusz,6,4,1494,1504,12,811.00,414.60,811.2,396.3,42.63,37.1,false,.,0.47,RIGHT,Social Engagement,Male,First person,Non-ostensive
mateusz,6,5,1994,2018,26,817.20,398.20,810.1,490.6,150.35,93.35,false,DOWN,2.39,RIGHT,Social Engagement,Male,First person,Non-ostensive
mateusz,6,6,2530,2556,28,816.40,516.70,836.2,644.1,188.84,115.5,false,DOWN,3.23,RIGHT,Social Engagement,Male,First person,Non-ostensive
mateusz,6,7,2738,2752,16,833.30,669.40,830.9,629.7,73.7,58.41,false,UP,0.98,RIGHT,Social Engagement,Male,First person,Non-ostensive
mateusz,6,8,4006,4046,42,826.60,622.60,824.5,420.2,185.67,122.21,false,UP,5.14,RIGHT,Social Engagement,Male,First person,Non-ostensive
mateusz,6,9,4822,4832,12,808.00,401.90,806.8,379.3,53.95,45.12,false,UP,0.59,RIGHT,Social Engagement,Male,First person,Non-ostensive
mateusz,6,10,5552,5562,12,817.80,400.10,800.4,412,44.14,38.54,false,.,0.48,RIGHT,Social Engagement,Male,First person,Non-ostensive
mateusz,6,11,5716,5758,44,805.30,417.70,834.2,706.6,261.99,165.39,false,DOWN,7.28,RIGHT,Social Engagement,Male,First person,Non-ostensive
mateusz,6,12,5888,5898,12,830.10,712.20,833.7,681.6,68.92,57.79,false,UP,0.75,RIGHT,Social Engagement,Male,First person,Non-ostensive
mateusz,6,13,6068,6074,8,830.90,667.20,834.2,657,36.9,34.32,false,.,0.26,RIGHT,Social Engagement,Male,First person,Non-ostensive
mateusz,7,1,470,490,22,905.50,509.40,849.1,451.5,129.99,83.97,false,UP,1.90,RIGHT,Social Engagement,Male,Third person,Non-ostensive
mateusz,7,2,626,636,12,838.00,442.10,814.7,433,49.39,40.65,false,LEFT,0.54,RIGHT,Social Engagement,Male,Third person,Non-ostensive
mateusz,7,3,1290,1460,172,837.50,448.10,838.1,446.4,678.77,313.12,false,.,0.05,RIGHT,Social Engagement,Male,Third person,Non-ostensive
mateusz,7,4,2262,2294,34,817.30,432.30,748.7,586.2,186.39,122.3,false,DOWN,4.18,RIGHT,Social Engagement,Male,Third person,Non-ostensive
mateusz,7,5,2464,2478,16,733.50,604.60,692.6,629.8,86.46,63.25,false,LEFT,1.05,RIGHT,Social Engagement,Male,Third person,Non-ostensive
mateusz,7,6,2728,2736,10,697.40,655.80,674.3,655.7,47.4,40.28,false,.,0.48,RIGHT,Social Engagement,Male,Third person,Non-ostensive
mateusz,7,7,3302,3312,12,668.70,652.10,696,640.3,58.81,48.15,false,RIGHT,0.63,RIGHT,Social Engagement,Male,Third person,Non-ostensive
mateusz,7,8,3560,3574,16,693.90,642.30,747,642.2,86.87,66.7,false,RIGHT,1.10,RIGHT,Social Engagement,Male,Third person,Non-ostensive
mateusz,7,9,3748,3764,18,754.10,641.60,809.6,637.3,85.21,60.21,false,RIGHT,1.15,RIGHT,Social Engagement,Male,Third person,Non-ostensive
mateusz,7,10,3960,3984,26,809.10,642.40,833.1,575.3,82.7,67.09,false,UP,1.75,RIGHT,Social Engagement,Male,Third person,Non-ostensive
mateusz,7,11,4120,4148,30,830.80,572.70,822.7,447.5,157.79,105.28,false,UP,3.19,RIGHT,Social Engagement,Male,Third person,Non-ostensive
mateusz,7,12,4700,4706,8,822.50,441.40,823.4,431.6,37.7,35.85,false,.,0.25,RIGHT,Social Engagement,Male,Third person,Non-ostensive
mateusz,8,1,170,192,24,812.80,598.10,735.8,562.2,123.03,79.85,false,LEFT,1.84,RIGHT,Social Engagement,Female,First person,Ostensive
mateusz,8,2,484,502,20,722.70,546.80,798.3,540.9,111.63,75.37,false,RIGHT,1.58,RIGHT,Social Engagement,Female,First person,Ostensive
mateusz,8,3,644,662,20,799.30,532.70,807.7,470.1,112.4,78.88,false,UP,1.61,RIGHT,Social Engagement,Female,First person,Ostensive
mateusz,8,4,1048,1058,12,801.20,458.40,795.9,440.8,44.09,38.69,false,.,0.47,RIGHT,Social Engagement,Female,First person,Ostensive
mateusz,8,5,2102,2144,44,792.20,413.70,826.6,724,277.67,178.44,false,DOWN,7.82,RIGHT,Social Engagement,Female,First person,Ostensive
mateusz,8,6,2214,2234,22,821.30,743.60,819.6,671.2,116.23,77.31,false,UP,1.77,RIGHT,Social Engagement,Female,First person,Ostensive
mateusz,8,7,2510,2516,8,824.30,660.10,807.7,657,41.08,37.5,false,.,0.35,RIGHT,Social Engagement,Female,First person,Ostensive
mateusz,8,8,3114,3118,6,811.00,665.00,818.8,660.7,35.63,34.06,false,.,0.19,RIGHT,Social Engagement,Female,First person,Ostensive
mateusz,8,9,3986,4024,40,809.10,666.50,824.7,454.5,196.06,134.02,false,UP,5.36,RIGHT,Social Engagement,Female,First person,Ostensive
mateusz,8,10,4244,4256,14,803.40,434.20,793.4,413.4,47.87,40.5,false,UP,0.58,RIGHT,Social Engagement,Female,First person,Ostensive
mateusz,8,11,5022,5064,44,796.40,393.90,834,633.7,206.15,140.63,false,DOWN,6.14,RIGHT,Social Engagement,Female,First person,Ostensive
mateusz,8,12,5254,5260,8,819.30,638.50,811.8,649.3,38.5,36.14,false,.,0.31,RIGHT,Social Engagement,Female,First person,Ostensive
mateusz,8,13,5480,5518,40,813.90,635.80,808.1,444.4,177.74,124.06,false,UP,4.84,RIGHT,Social Engagement,Female,First person,Ostensive
mateusz,8,14,5642,5654,14,791.60,419.70,814.1,401.3,57.09,41.61,false,UP,0.67,RIGHT,Social Engagement,Female,First person,Ostensive
mateusz,8,15,5854,5862,10,799.80,402.40,796,387.7,40.66,36.82,false,.,0.39,RIGHT,Social Engagement,Female,First person,Ostensive
Mikkel,1,1,614,646,34,744.50,436.20,818.90,506.80,184.05,97.06,false,DOWN,2.39,LEFT,Social Engagement,Female,Third person,Ostensive
Mikkel,1,2,810,832,24,833.70,508.40,772.80,522.90,118.53,65.36,false,LEFT,1.33,LEFT,Social Engagement,Female,Third person,Ostensive
Mikkel,1,3,964,986,24,787.70,521.70,804.40,446.50,130.49,79.10,false,UP,1.96,LEFT,Social Engagement,Female,Third person,Ostensive
Mikkel,1,4,1178,1186,10,802.20,445.30,799.70,431.90,38,33.63,false,.,0.35,LEFT,Social Engagement,Female,Third person,Ostensive
Mikkel,1,5,2286,2332,48,807.30,438.40,751.50,623.10,298.65,139.73,false,DOWN,4.82,LEFT,Social Engagement,Female,Third person,Ostensive
Mikkel,1,6,2514,2522,10,758.30,630.50,733.60,636.20,50.54,41.91,false,LEFT,0.53,LEFT,Social Engagement,Female,Third person,Ostensive
Mikkel,1,7,3014,3044,32,742.30,630.50,820.80,448.50,285.87,154.75,false,UP,4.89,LEFT,Social Engagement,Female,Third person,Ostensive
Mikkel,1,8,3196,3204,10,825.00,447.40,819.00,429.80,48.82,42.80,false,.,0.47,LEFT,Social Engagement,Female,Third person,Ostensive
Mikkel,1,9,3468,3518,52,829.10,425.80,683.00,593.10,344.39,146.92,false,DOWN,5.24,LEFT,Social Engagement,Female,Third person,Ostensive
Mikkel,1,10,3662,3682,22,679.60,603.80,623.80,657.50,129.09,75.87,false,DOWN,1.76,LEFT,Social Engagement,Female,Third person,Ostensive
Mikkel,1,11,3970,3978,10,627.00,643.60,645.30,654.90,46.91,40.08,false,.,0.47,LEFT,Social Engagement,Female,Third person,Ostensive
Mikkel,2,1,476,498,24,885.10,524.60,845.30,461.30,126.54,75.48,false,UP,1.82,LEFT,Social Engagement,Male,First person,Non-ostensive
Mikkel,2,2,642,654,14,843.00,468.70,821.00,443.50,66.11,54.09,false,UP,0.80,LEFT,Social Engagement,Male,First person,Non-ostensive
Mikkel,2,3,970,1016,48,827.10,438.40,838.00,632.60,252.91,139.57,false,DOWN,4.93,LEFT,Social Engagement,Male,First person,Non-ostensive
Mikkel,2,4,1146,1158,14,846.00,637.40,809.00,640.40,63.01,47.63,false,LEFT,0.77,LEFT,Social Engagement,Male,First person,Non-ostensive
Mikkel,2,5,2200,2230,32,835.10,632.20,852.50,439.90,286.42,150.56,false,UP,4.89,LEFT,Social Engagement,Male,First person,Non-ostensive
Mikkel,2,6,2440,2450,12,850.80,447.70,839.90,432.50,42.27,36.54,false,.,0.45,LEFT,Social Engagement,Male,First person,Non-ostensive
Mikkel,2,7,2714,2752,40,841.90,433.70,833.70,693.20,294.01,162.45,false,DOWN,6.53,LEFT,Social Engagement,Male,First person,Non-ostensive
Mikkel,2,8,4504,4536,34,837.40,671.20,848.30,454.30,283.96,158.76,false,UP,5.47,LEFT,Social Engagement,Male,First person,Non-ostensive
Mikkel,2,9,4646,4662,18,850.80,461.90,832.90,417.80,86.61,60.87,false,UP,1.20,LEFT,Social Engagement,Male,First person,Non-ostensive
Mikkel,2,10,5814,5856,44,845.10,423.00,870.80,661.40,208.09,138.67,false,DOWN,6.05,LEFT,Social Engagement,Male,First person,Non-ostensive
Mikkel,2,11,6060,6076,18,862.20,652.00,811.90,670.90,86.82,57.18,false,LEFT,1.14,LEFT,Social Engagement,Male,First person,Non-ostensive
Mikkel,3,1,382,416,36,949.50,529.30,823.10,521.60,240.43,106.90,false,LEFT,2.65,LEFT,Social Engagement,Female,Third person,Non-ostensive
Mikkel,3,2,604,624,22,810.70,521.00,812.90,456.50,116.18,70.65,false,UP,1.65,LEFT,Social Engagement,Female,Third person,Non-ostensive
Mikkel,3,3,796,804,10,818.00,466.70,821.20,450.40,46.38,41.16,false,.,0.42,LEFT,Social Engagement,Female,Third person,Non-ostensive
Mikkel,3,4,1484,1516,34,824.70,424.30,790.20,565.80,169.25,106.58,false,DOWN,3.69,LEFT,Social Engagement,Female,Third person,Non-ostensive
Mikkel,3,5,1686,1708,24,786.50,553.90,759.60,627.80,131.78,77.76,false,DOWN,1.94,LEFT,Social Engagement,Female,Third person,Non-ostensive
Mikkel,3,6,2722,2760,40,737.10,618.70,857.70,472.40,219.86,120.22,false,UP,4.48,LEFT,Social Engagement,Female,Third person,Non-ostensive
Mikkel,3,7,2876,2894,20,867.10,478.00,829.10,439.20,98.92,59.26,false,UP,1.28,LEFT,Social Engagement,Female,Third person,Non-ostensive
Mikkel,3,8,3266,3318,54,837.80,449.40,707.20,591.80,308.71,136.03,false,DOWN,4.53,LEFT,Social Engagement,Female,Third person,Non-ostensive
Mikkel,3,9,3472,3494,24,713.30,604.50,648.60,663.20,134.7,78.95,false,DOWN,1.98,LEFT,Social Engagement,Female,Third person,Non-ostensive
Mikkel,3,10,5274,5306,34,657.50,655.60,787.60,575.10,206.43,114.38,false,RIGHT,3.36,LEFT,Social Engagement,Female,Third person,Non-ostensive
Mikkel,3,11,5444,5472,30,786.00,582.30,821.10,420.10,275.03,139.88,false,UP,4.20,LEFT,Social Engagement,Female,Third person,Non-ostensive
Mikkel,4,1,534,556,24,813.50,497.20,810.70,426.50,130.37,72.37,false,UP,1.82,LEFT,Social Engagement,Female,First person,Ostensive
Mikkel,4,2,1856,1894,40,821.30,413.10,837.50,527.20,197.3,105.07,false,DOWN,2.95,LEFT,Social Engagement,Female,First person,Ostensive
Mikkel,4,3,2070,2096,28,841.60,541.40,809.10,644.90,172.28,93.31,false,DOWN,2.68,LEFT,Social Engagement,Female,First person,Ostensive
Mikkel,4,4,3076,3104,30,816.50,640.50,865.80,574.10,104.58,71.49,false,UP,1.95,LEFT,Social Engagement,Female,First person,Ostensive
Mikkel,4,5,3262,3288,28,867.50,581.30,778.50,678.50,196.11,107.09,false,DOWN,3.04,LEFT,Social Engagement,Female,First person,Ostensive
Mikkel,4,6,3504,3548,46,792.70,667.50,837.00,450.00,365.69,159.31,false,UP,5.56,LEFT,Social Engagement,Female,First person,Ostensive
Mikkel,4,7,4008,4022,16,847.70,428.20,866.00,436.40,49.18,31.68,false,.,0.44,LEFT,Social Engagement,Female,First person,Ostensive
Mikkel,4,8,6048,6064,18,820.20,428.30,837.70,457.20,56.45,47.36,false,DOWN,0.83,LEFT,Social Engagement,Female,First person,Ostensive
Mikkel,5,1,300,336,38,999.20,478.90,865.40,443.90,263.72,120.62,false,LEFT,2.95,LEFT,Social Engagement,Female,First person,Non-ostensive
Mikkel,5,2,644,660,18,847.90,442.50,850.30,393.80,92.8,65.00,false,UP,1.26,LEFT,Social Engagement,Female,First person,Non-ostensive
Mikkel,5,3,918,928,12,849.60,398.30,847.80,379.10,45.42,38.95,false,UP,0.50,LEFT,Social Engagement,Female,First person,Non-ostensive
Mikkel,5,4,1270,1276,8,853.10,374.80,867.40,379.90,41.78,36.45,false,.,0.33,LEFT,Social Engagement,Female,First person,Non-ostensive
Mikkel,5,5,2376,2424,50,867.20,407.10,850.50,628.90,294.47,139.09,false,DOWN,5.65,LEFT,Social Engagement,Female,First person,Non-ostensive
Mikkel,5,6,2976,2994,20,869.50,656.10,833.30,631.00,78.21,54.97,false,LEFT,0.97,LEFT,Social Engagement,Female,First person,Non-ostensive
Mikkel,5,7,3918,3950,34,832.00,625.70,841.00,422.20,301.87,151.79,false,UP,5.17,LEFT,Social Engagement,Female,First person,Non-ostensive
Mikkel,5,8,4196,4210,16,840.20,425.50,841.90,389.50,73.41,53.06,false,UP,0.94,LEFT,Social Engagement,Female,First person,Non-ostensive
Mikkel,5,9,5732,5768,38,849.60,378.80,739.20,305.50,153.37,86.30,false,LEFT,3.03,LEFT,Social Engagement,Female,First person,Non-ostensive
Mikkel,5,10,5900,5940,42,745.70,317.60,858.40,386.30,282.99,121.39,false,RIGHT,2.99,LEFT,Social Engagement,Female,First person,Non-ostensive
Mikkel,5,11,6218,6296,80,869.60,393.40,-371.90,-529.80,673.63,433.41,false,LEFT,32.61,LEFT,Social Engagement,Female,First person,Non-ostensive
Mikkel,5,12,6340,6388,50,.,.,.,.,0,.,true,DOWN,.,LEFT,Social Engagement,Female,First person,Non-ostensive
Mikkel,6,1,212,240,30,967.60,484.20,751.80,420.10,330.13,170.35,false,LEFT,4.83,LEFT,Social Engagement,Male,Third person,Ostensive
Mikkel,6,2,504,526,24,768.30,437.50,853.60,392.40,155.02,87.69,false,RIGHT,2.15,LEFT,Social Engagement,Male,Third person,Ostensive
Mikkel,6,3,1784,1822,40,857.00,403.70,801.40,614.70,281.6,161.25,false,DOWN,5.49,LEFT,Social Engagement,Male,Third person,Ostensive
Mikkel,6,4,2022,2038,18,790.10,604.80,772.10,610.70,47.79,28.83,false,.,0.40,LEFT,Social Engagement,Male,Third person,Ostensive
Mikkel,6,5,2864,2888,26,757.60,600.00,672.50,604.90,162.51,80.14,false,LEFT,1.77,LEFT,Social Engagement,Male,Third person,Ostensive
Mikkel,6,6,3858,3894,38,664.00,633.70,798.40,522.60,237.29,122.93,false,UP,3.95,LEFT,Social Engagement,Male,Third person,Ostensive
Mikkel,6,7,4000,4024,26,811.30,531.60,818.30,423.80,187.73,103.83,false,UP,2.77,LEFT,Social Engagement,Male,Third person,Ostensive
Mikkel,6,8,5576,5612,38,830.60,397.40,752.40,493.80,218.12,99.74,false,DOWN,2.98,LEFT,Social Engagement,Male,Third person,Ostensive
Mikkel,6,9,5736,5768,34,739.90,489.10,724.80,625.30,192.14,111.67,false,DOWN,3.45,LEFT,Social Engagement,Male,Third person,Ostensive
Mikkel,6,10,6108,6124,18,716.20,616.10,672.80,626.20,75.98,47.91,false,LEFT,0.93,LEFT,Social Engagement,Male,Third person,Ostensive
Mikkel,7,1,486,512,28,741.50,482.70,848.70,401.70,190.47,108.74,false,RIGHT,3.08,LEFT,Social Engagement,Male,First person,Ostensive
Mikkel,7,2,866,882,18,855.90,419.50,831.50,394.40,68.14,50.32,false,UP,0.83,LEFT,Social Engagement,Male,First person,Ostensive
Mikkel,7,3,1840,1874,36,834.90,388.80,832.80,596.20,251.99,147.03,false,DOWN,5.30,LEFT,Social Engagement,Male,First person,Ostensive
Mikkel,7,4,2040,2052,14,833.10,583.50,835.90,616.70,69.22,53.58,false,DOWN,0.83,LEFT,Social Engagement,Male,First person,Ostensive
Mikkel,7,5,2806,2840,36,835.50,617.00,856.50,418.60,247.31,139.40,false,UP,5.06,LEFT,Social Engagement,Male,First person,Ostensive
Mikkel,7,6,2974,2990,18,860.60,430.50,844.00,392.30,78.91,53.12,false,UP,1.05,LEFT,Social Engagement,Male,First person,Ostensive
Mikkel,7,7,3556,3602,48,852.00,390.20,850.70,600.60,275.08,137.46,false,DOWN,5.37,LEFT,Social Engagement,Male,First person,Ostensive
Mikkel,7,8,4534,4578,46,826.30,609.00,833.60,397.70,353.41,151.71,false,UP,5.39,LEFT,Social Engagement,Male,First person,Ostensive
Mikkel,7,9,4842,4850,10,824.90,390.60,804.40,393.70,44.49,37.59,false,.,0.44,LEFT,Social Engagement,Male,First person,Ostensive
Mikkel,7,10,6030,6052,24,821.90,392.10,918.00,414.50,144.36,88.58,false,RIGHT,2.11,LEFT,Social Engagement,Male,First person,Ostensive
Mikkel,7,11,6178,6198,22,897.80,419.70,820.50,405.60,128.28,76.20,false,LEFT,1.67,LEFT,Social Engagement,Male,First person,Ostensive
Mikkel,8,1,374,400,28,865.00,483.60,737.10,435.20,210.8,110.09,false,LEFT,2.96,LEFT,Social Engagement,Male,Third person,Non-ostensive
Mikkel,8,2,514,538,26,759.50,448.30,866.90,409.80,178.69,94.46,false,RIGHT,2.47,LEFT,Social Engagement,Male,Third person,Non-ostensive
Mikkel,8,3,748,756,10,850.60,427.90,827.50,427.00,47.24,39.45,false,.,0.49,LEFT,Social Engagement,Male,Third person,Non-ostensive
Mikkel,8,4,1306,1528,224,836.20,433.10,856.60,406.60,1221.55,355.55,true,UP,0.81,LEFT,Social Engagement,Male,Third person,Non-ostensive
Mikkel,8,5,2382,2430,50,869.30,424.50,701.70,625.30,360.39,175.55,false,DOWN,6.18,LEFT,Social Engagement,Male,Third person,Non-ostensive
Mikkel,8,6,3878,3898,22,682.70,637.70,727.80,595.20,96.75,65.82,false,UP,1.41,LEFT,Social Engagement,Male,Third person,Non-ostensive
Mikkel,8,7,4090,4122,34,726.40,595.20,839.00,405.50,283.83,157.95,false,UP,5.38,LEFT,Social Engagement,Male,Third person,Non-ostensive
Mikkel,8,8,5292,5844,554,839.40,404.00,938.50,617.40,1208.2,446.62,true,DOWN,5.81,LEFT,Social Engagement,Male,Third person,Non-ostensive
Mikkel,8,9,5978,6014,38,934.70,599.30,829.70,565.40,252.94,111.47,false,LEFT,2.34,LEFT,Social Engagement,Male,Third person,Non-ostensive
Mikkel,8,10,6138,6174,38,820.00,563.50,681.80,623.20,338.55,138.91,false,LEFT,3.23,LEFT,Social Engagement,Male,Third person,Non-ostensive
Niels,1,1,520,548,30,669,439.8,832.5,469.2,204.98,116.66,false,RIGHT,3.52,LEFT,Social Engagement,Female,First person,Ostensive
Niels,1,2,752,768,18,822,477.2,843.7,435.7,83.91,64.12,false,UP,1.16,LEFT,Social Engagement,Female,First person,Ostensive
Niels,1,3,1196,1202,8,854,440.2,865.4,429.8,42.19,38.7,false,.,0.36,LEFT,Social Engagement,Female,First person,Ostensive
Niels,1,4,1780,1814,36,857.3,425.3,825,653.1,304.67,160.79,false,DOWN,5.81,LEFT,Social Engagement,Female,First person,Ostensive
Niels,1,5,2218,2238,22,814.5,645.8,821.3,586.9,103.52,66.17,false,UP,1.48,LEFT,Social Engagement,Female,First person,Ostensive
Niels,1,6,2570,2602,34,826.4,583,842.6,473.7,123.7,81.52,false,UP,2.8,LEFT,Social Engagement,Female,First person,Ostensive
Niels,1,7,2738,2750,14,844.1,471.4,852.4,438.5,72.89,58.48,false,UP,0.87,LEFT,Social Engagement,Female,First person,Ostensive
Niels,1,8,3138,3148,12,873.4,433.9,902.3,428.5,57.61,45.95,false,RIGHT,0.63,LEFT,Social Engagement,Female,First person,Ostensive
Niels,1,9,3624,3630,8,881,427.1,866.3,424.9,39.33,36.58,false,.,0.32,LEFT,Social Engagement,Female,First person,Ostensive
Niels,1,10,3980,3988,10,863.4,413.1,890.2,410.8,59.72,52.17,false,RIGHT,0.57,LEFT,Social Engagement,Female,First person,Ostensive
Niels,1,11,4722,4762,42,852.3,428.6,860.5,673.8,292.86,145.82,false,DOWN,6.19,LEFT,Social Engagement,Female,First person,Ostensive
Niels,1,12,6276,6320,46,846,671.9,842.3,413.4,229.05,140.61,false,UP,6.53,LEFT,Social Engagement,Female,First person,Ostensive
Niels,2,1,472,494,24,918.1,521.9,831.4,482.5,156.45,85.53,false,LEFT,2.08,LEFT,Social Engagement,Female,Third person,Ostensive
Niels,2,2,668,680,14,835.7,486.4,820.9,454.1,72.7,60.41,false,UP,0.89,LEFT,Social Engagement,Female,Third person,Ostensive
Niels,2,3,1030,1036,8,832.9,455,829.4,443.6,37.68,33.9,false,.,0.3,LEFT,Social Engagement,Female,Third person,Ostensive
Niels,2,4,1580,1618,40,827.8,446.9,770.4,647,262.4,128.77,false,DOWN,5.19,LEFT,Social Engagement,Female,Third person,Ostensive
Niels,2,5,1800,1834,36,771.1,635.8,833,489.8,183.37,108.03,false,UP,3.9,LEFT,Social Engagement,Female,Third person,Ostensive
Niels,2,6,1982,2002,22,835.2,490.8,837.1,422.8,110.91,77.89,false,UP,1.75,LEFT,Social Engagement,Female,Third person,Ostensive
Niels,2,7,2842,2878,38,847.2,445.8,768.9,646.7,281.95,138.58,false,DOWN,5.33,LEFT,Social Engagement,Female,Third person,Ostensive
Niels,2,8,3608,3652,46,679.9,653.3,832.2,456,194.07,129.37,false,UP,5.9,LEFT,Social Engagement,Female,Third person,Ostensive
Niels,2,9,4152,4202,52,830.8,443.1,679.1,656.9,311.56,134.95,false,DOWN,6.25,LEFT,Social Engagement,Female,Third person,Ostensive
Niels,2,10,4756,4802,48,676.2,668.7,815.4,441,199.07,135.01,false,UP,6.43,LEFT,Social Engagement,Female,Third person,Ostensive
Niels,2,11,5022,5030,10,817.8,447.8,836.6,440.1,46.78,39.51,false,.,0.44,LEFT,Social Engagement,Female,Third person,Ostensive
Niels,2,12,6312,6350,40,833.4,445.1,662.9,703.6,363.99,188.29,false,DOWN,7.38,LEFT,Social Engagement,Female,Third person,Ostensive
